130756	161	0
117065	222	0
186538	389	1
160647	449	0
5463	527	1
6308	13	0
150955	474	1
13496	435	1
87868	353	1
84845	187	0
45705	448	1
8730	491	1
89736	474	1
5455	678	0
40615	475	1
54010	372	1
177300	568	1
46664	670	0
7085	682	0
77658	428	1
151511	486	0
83413	512	1
167445	109	0
89007	656	0
87573	198	0
76948	563	1
121726	493	1
179200	695	0
163664	544	0
99485	99	0
53056	692	0
160466	388	0
62686	586	1
102153	179	0
102642	618	1
176474	642	0
157368	66	0
3137	416	0
74376	464	1
113643	621	0
189131	419	0
103406	618	1
71584	466	0
77437	123	0
26699	368	1
153413	337	0
156546	532	1
100547	625	0
139577	237	0
174270	434	1
193900	85	0
61828	680	1
144239	229	1
133117	471	0
174970	466	1
25089	358	1
57081	349	1
123519	347	0
191187	376	1
144711	545	1
194617	58	0
106523	526	1
74729	400	1
106103	515	0
39272	457	0
18126	327	1
104230	394	0
4290	684	0
5614	485	1
48194	265	0
196476	132	1
74087	42	0
166277	690	0
26464	376	1
159202	568	1
22849	485	0
174287	156	0
14585	479	0
64628	422	0
128890	437	0
52679	485	1
81515	160	0
54174	399	0
56585	397	1
3620	423	0
101598	589	1
195263	353	1
112592	29	1
42684	552	1
151819	417	1
114678	478	1
5977	125	0
173515	550	0
130188	658	1
56316	191	0
20756	623	0
42235	181	1
176115	654	0
103962	349	1
78491	478	0
114686	211	0
41768	576	0
123109	529	0
48410	87	1
157509	268	0
176600	168	0
42597	519	1
177850	339	1
93965	461	1
73162	537	0
119498	349	1
2421	372	1
92386	204	1
115003	42	0
91368	376	1
88791	144	0
142628	638	0
93229	470	1
58825	536	1
192327	509	0
51706	442	1
34815	201	0
181550	448	1
12551	253	0
154625	383	1
154769	243	0
51665	18	0
115973	395	1
42069	147	0
156978	430	0
25450	474	1
174738	629	0
19923	582	0
16992	535	1
44813	244	1
112687	393	1
57106	463	1
111782	543	1
5199	296	0
88267	16	0
60320	667	1
125056	691	0
194845	463	1
150335	132	1
195579	464	1
168666	590	1
171578	400	0
131329	463	1
97642	488	0
178129	236	0
151087	29	0
137507	437	1
103788	674	0
61996	397	1
135724	393	1
160805	375	1
125601	20	0
149954	465	0
89283	130	0
27308	149	1
137241	68	0
183608	463	1
175002	568	1
70344	294	0
77023	246	0
117914	466	1
157633	563	0
54887	437	1
21978	428	1
44282	5	0
77367	405	1
93428	539	0
131577	442	1
972	249	0
91002	203	0
73447	637	0
170496	244	1
115473	343	1
56622	460	0
38448	636	0
167835	424	0
160647	349	1
119296	536	1
83514	200	0
61656	463	1
155643	489	0
188824	320	0
154594	485	1
39958	107	0
26091	190	0
104343	379	1
23634	408	1
145450	409	1
118529	380	1
175741	477	0
175941	489	0
116892	67	0
121993	442	1
28995	148	0
186912	217	0
68610	572	1
196399	194	0
135002	568	1
87246	434	1
181102	372	1
110451	466	1
67469	512	1
72880	382	0
131288	463	1
68208	153	0
73799	154	0
124633	466	1
21095	376	1
36699	460	1
128249	376	1
134561	540	1
81699	261	0
33886	463	1
195563	248	0
165499	513	1
102745	335	0
14268	137	0
126254	463	1
119057	376	1
3341	383	1
195868	540	1
81805	296	0
177209	316	1
194471	325	0
81999	608	1
154869	237	0
173138	346	0
55792	444	1
116240	261	0
16170	581	0
83200	560	0
10941	478	1
129218	70	0
69666	29	1
139824	441	1
34707	463	1
93238	165	0
179088	543	0
138573	375	1
131890	67	0
162614	174	1
151513	526	1
124712	244	1
181703	230	0
122958	59	0
161600	581	0
56059	444	1
5848	148	1
178549	397	1
191257	677	0
7649	496	0
156475	1	0
114317	643	1
171127	618	1
103698	204	1
171816	672	0
114909	463	1
47185	392	0
176818	540	1
131452	474	1
107018	547	0
23071	426	1
120047	146	0
107230	353	0
127912	229	1
139587	463	1
9816	478	1
54500	434	1
158629	47	0
29930	515	0
68193	614	1
54512	396	0
130537	171	1
55240	434	1
172687	566	0
38798	563	0
125769	560	0
164598	602	1
166253	501	0
128201	411	0
115625	618	1
145906	316	0
45601	359	1
11524	520	0
14800	576	1
187232	492	0
150171	533	0
96559	458	0
83798	466	1
95601	474	1
64106	379	0
40230	357	1
164986	587	1
28061	369	1
20066	450	1
49425	376	1
114971	289	0
98671	617	1
73897	119	1
146759	545	1
108210	470	0
159343	220	0
44427	387	0
73867	589	1
40942	457	0
175648	63	0
176708	466	1
112263	177	0
85895	592	1
45362	360	1
193671	608	0
100927	526	1
83288	93	0
65168	589	1
106313	376	1
79041	287	0
123370	259	0
15180	379	1
174607	399	1
141064	368	1
15937	609	0
157428	421	0
83758	606	1
187048	4	1
85347	466	1
22718	581	0
143082	381	1
45830	359	1
39755	541	0
5643	257	1
115376	689	0
101329	287	0
159813	512	1
71099	20	0
126892	523	0
54705	337	1
108202	329	0
7869	589	1
178485	370	0
67247	493	0
136203	263	0
142803	376	1
29773	499	1
167558	175	0
189905	7	1
14352	422	1
75943	465	1
85357	407	0
65737	33	1
13735	171	1
107410	658	0
169599	28	1
118664	400	1
100972	48	0
129073	641	0
18496	308	0
82542	310	0
58943	388	0
120614	618	1
58618	398	1
16466	676	0
45812	148	1
58301	275	0
44597	612	0
89372	474	1
139783	283	0
68860	463	1
67900	493	1
171025	437	1
44597	211	0
168420	380	1
34132	229	0
185380	196	0
45681	241	1
40641	53	0
16105	376	1
183025	628	0
104277	456	0
41426	377	1
95931	359	1
197934	370	1
177835	354	0
127149	277	0
157070	291	0
124894	679	0
161222	359	1
196843	464	1
31372	314	0
43753	68	1
106905	561	0
55871	376	1
92429	463	1
102792	463	1
70968	476	0
21371	266	0
65466	460	1
102529	519	0
131464	474	1
19633	311	1
51165	229	0
132142	389	1
59772	381	1
58004	419	0
147715	432	0
151479	478	1
125694	405	1
122963	24	0
166895	474	1
64211	37	0
78073	487	0
19307	463	1
75876	526	0
54890	464	1
146617	644	0
46355	213	0
62725	329	0
89596	485	1
47467	419	0
56365	664	0
157989	503	1
77049	478	1
61256	444	1
155903	145	0
135692	516	0
134614	671	0
113219	615	0
148978	474	1
101994	380	1
80283	344	0
33488	533	1
46262	240	0
90272	234	0
182880	359	1
71074	651	0
27021	398	0
98239	266	0
167144	635	0
86348	651	0
113179	513	0
97155	367	0
85260	244	0
176532	540	1
158470	466	1
83936	240	0
50592	543	0
138842	464	1
121334	463	1
129316	437	1
190441	634	0
154042	131	0
25127	128	0
23039	474	1
76338	376	1
183890	637	0
127963	355	0
132075	482	1
130793	327	0
146400	595	1
56164	28	1
50388	178	0
100109	463	1
97396	466	1
156472	468	0
181208	338	0
152110	441	1
114999	510	0
53912	270	0
141256	171	1
65788	360	1
56890	622	0
138703	377	1
11547	470	1
95045	82	0
23050	302	0
106085	497	0
152513	587	0
88835	417	0
140064	587	0
109181	666	1
57471	159	0
33467	428	1
74449	441	1
189553	377	1
152225	649	0
78786	383	1
103518	25	1
174449	23	0
83241	437	1
165639	255	0
61441	417	1
173957	603	0
103954	46	0
29930	567	1
64203	537	1
51362	261	1
195419	547	1
75356	393	1
19567	245	0
90673	658	1
63946	618	1
198573	537	0
162719	466	1
16239	184	0
168549	376	1
255	474	1
142612	563	1
172130	441	1
160528	466	1
119547	437	1
98472	606	1
87652	606	0
144532	399	1
49237	462	0
63988	368	1
144701	545	1
140618	367	0
83570	527	1
71226	87	1
104407	604	0
115763	559	0
140268	407	0
8906	478	1
180708	474	1
123932	316	0
77347	116	1
95718	463	1
100122	463	1
61809	158	0
85647	667	0
155358	379	0
60832	512	1
138043	49	0
147942	124	0
74537	449	1
58422	442	1
69488	463	1
49990	444	1
188051	631	0
113887	421	1
194420	120	0
28750	658	1
156110	167	0
178417	478	1
30732	399	1
62077	437	1
134676	658	0
177478	474	1
123061	73	0
185671	376	1
71915	479	1
132179	171	0
86566	395	1
56611	255	0
126186	64	0
37425	302	0
76516	134	0
78198	247	0
17745	115	0
59321	400	1
39835	474	1
30847	28	1
93970	229	1
149701	376	1
48591	132	1
81298	66	0
171532	591	0
138691	454	0
118274	459	0
4181	352	0
97386	463	1
179902	196	1
56839	449	0
11785	85	0
85117	59	0
120334	132	1
42434	181	1
119326	478	1
114332	539	0
93331	393	1
197530	478	1
68447	261	0
98294	617	1
162626	453	0
122061	646	0
13097	473	1
174528	527	1
179557	238	0
146305	349	1
120376	383	1
39537	641	1
67292	98	1
23269	42	0
69026	337	1
197427	410	1
72891	395	1
192760	442	1
162510	518	0
155389	376	1
185305	478	1
129425	339	0
20217	147	0
47596	464	1
1114	463	1
79936	474	1
125442	474	1
188914	490	0
76532	328	0
49243	409	1
7854	389	1
112006	478	1
129070	133	0
51993	551	1
95369	379	1
105559	370	1
141983	203	1
15180	129	0
146401	163	0
159341	448	1
62013	376	1
89634	146	0
57523	442	1
87267	568	1
59858	366	0
11500	533	0
176188	499	0
115056	541	0
134132	592	1
99433	507	0
184597	540	1
106276	463	1
180538	463	1
39682	454	0
27072	519	0
22652	64	0
175397	380	1
113823	313	0
21791	373	0
145078	459	0
134163	570	0
26445	121	0
187388	379	1
104131	273	0
75646	397	1
173598	442	1
34479	181	1
62337	229	1
194470	135	0
82582	383	1
191055	644	1
12129	694	1
185776	376	1
152385	463	1
138104	492	1
100969	463	1
38	379	1
124920	410	0
43569	120	0
2828	206	0
52172	383	1
81508	356	0
120805	614	0
2549	371	1
27302	342	1
15867	619	0
191345	435	1
48879	7	0
184246	466	1
22270	666	1
190661	409	0
172087	645	1
63555	618	1
135466	173	0
87084	602	1
85439	213	1
89942	162	1
34344	382	0
118751	317	0
2509	555	0
116843	459	1
160774	585	0
125258	478	1
51288	343	1
91018	163	0
28351	581	0
47804	512	1
14050	474	1
127759	463	1
79452	17	1
86347	148	0
63187	541	0
138093	409	1
121270	463	1
44157	45	0
19324	74	0
48385	527	1
24333	568	1
183696	383	1
34183	474	1
144439	177	0
63422	370	1
108892	207	0
133329	188	1
119818	644	0
40633	46	1
81251	496	0
102434	168	0
127511	322	0
54546	442	1
65140	624	0
68193	589	1
51799	208	0
141546	441	1
183886	591	0
91957	589	1
60096	594	0
132078	376	1
60088	162	0
172994	583	1
13624	463	1
192363	587	0
67688	435	1
69143	3	1
131893	332	0
86817	129	1
55103	380	0
167613	478	1
142112	405	1
83390	625	0
180237	284	0
175120	655	0
16128	377	1
76917	11	0
47828	279	1
94449	500	0
72407	209	0
105219	360	1
62556	637	0
192489	463	1
46836	567	0
83211	463	1
36286	248	0
149282	105	0
128797	437	1
102858	660	0
23827	30	0
143242	379	1
120909	589	1
99354	187	0
189165	360	0
187499	305	0
49367	281	1
5082	385	0
89570	395	1
179692	580	0
170698	489	0
36506	458	1
100967	393	1
191623	627	0
85688	494	1
58899	153	0
94786	434	1
46751	679	0
85198	204	1
143818	148	1
55455	537	1
131752	383	1
65271	124	0
164652	342	0
94848	399	1
124145	400	1
41641	473	1
128314	289	0
105684	465	0
170100	325	0
69059	448	1
114172	568	1
59910	617	1
87838	503	0
161932	462	1
20033	473	1
18871	547	1
106289	533	1
13863	258	1
191909	368	1
36754	496	0
78030	392	0
73638	464	1
160845	667	0
91728	527	1
175801	398	0
183706	323	0
51494	368	1
60902	532	0
90580	474	1
86135	568	1
4428	376	1
69969	318	0
66967	163	0
32737	128	0
99392	459	0
194902	113	1
122111	174	1
26470	398	1
80461	384	0
4756	526	1
181138	216	1
182563	423	0
7822	474	1
30480	437	1
104790	349	1
151240	223	0
95817	505	1
130350	376	1
44776	463	1
148767	318	1
179346	434	1
43944	567	1
113097	142	0
72996	680	0
99587	659	1
22917	48	1
188430	376	1
32456	657	0
94349	466	1
106186	13	0
32134	444	1
58936	326	0
50777	625	0
50782	533	1
14061	271	1
135649	401	0
101103	421	0
16290	254	0
122664	145	1
45675	383	1
91184	142	0
2584	551	1
113126	401	1
6308	532	1
156680	383	1
162128	376	1
58495	154	0
14793	464	1
11142	377	1
192850	437	1
183051	79	0
67895	450	1
194428	474	1
115471	526	1
54969	485	1
84952	155	0
11690	663	0
3716	169	0
153990	668	0
55633	392	0
122906	102	0
107188	1	0
126300	400	1
123179	664	0
120334	505	0
6362	342	0
23018	383	1
2012	24	0
164974	260	0
11841	574	1
67040	490	0
111302	437	1
85439	317	0
167112	448	1
172416	474	1
88501	466	1
185803	590	0
57982	539	0
57417	492	1
98826	25	0
150439	464	1
57884	296	0
162827	90	0
93422	644	1
98079	349	1
57308	552	0
194903	122	0
139157	229	1
32804	379	1
188594	409	0
79938	472	0
120342	291	0
72554	593	0
137487	419	0
67747	144	0
68771	539	1
65614	617	1
174569	463	1
176891	543	1
47423	146	0
121466	76	0
36943	393	1
11690	17	1
71021	351	0
112459	671	0
25940	508	0
72059	639	0
69193	618	1
161251	485	0
115931	405	1
188467	101	0
173127	119	0
98306	248	1
49123	537	1
10961	644	1
94307	634	0
23848	574	1
133214	349	0
128594	383	1
136081	443	0
84359	473	1
31969	48	0
95820	334	1
68171	499	1
192375	474	1
123823	651	0
191275	593	0
156457	537	0
68053	547	0
160503	540	1
110538	37	0
132053	174	1
68082	583	1
34861	381	0
14019	396	1
123554	587	1
65039	400	1
83859	466	1
28803	239	0
114536	337	1
146662	589	0
20798	498	0
103954	434	1
98290	560	1
91733	466	1
55600	153	0
35330	393	1
81189	346	0
169745	349	1
98797	376	1
35576	466	1
185623	204	0
177373	269	0
184328	127	0
124894	261	1
109143	463	1
122923	466	1
197239	28	1
72539	503	0
141182	387	0
53467	423	1
51706	161	0
25191	484	1
89696	442	1
127208	528	0
140160	151	0
5160	170	0
57121	273	0
52276	56	0
113972	379	1
115569	568	1
59976	463	1
182381	376	1
22751	317	1
3118	454	0
131944	373	1
102733	379	1
148537	446	0
30776	538	1
12270	447	1
197730	72	1
53264	283	1
67314	385	0
114624	616	0
17317	429	1
142469	229	1
111614	18	0
121628	404	0
65781	305	0
17549	604	0
132404	100	0
45238	7	0
119743	546	0
150436	672	0
189843	529	0
34764	20	1
74034	663	0
182257	376	1
130733	525	0
129202	353	1
73172	39	0
142004	576	0
98833	618	1
54892	133	0
172136	265	0
56248	376	1
86942	478	1
66311	463	1
164540	463	1
134536	171	1
17695	553	1
51564	332	0
89567	624	0
97344	474	1
190783	570	0
4323	503	0
13772	141	1
54212	397	1
121016	61	0
155149	493	1
154703	344	1
105091	526	1
135649	525	0
158996	560	1
60977	627	0
59448	349	1
197339	94	1
104921	132	1
104246	343	1
52362	557	0
100976	368	1
71436	661	0
