1	1983	0	2019-7-12 8:35:08
1	1984	1	2019-7-12 8:35:20
1	1985	0	2019-7-12 8:35:24
1	1985	0	2019-7-12 8:35:31
1	1599	0	2019-7-12 8:56:52
1	1600	1	2019-7-12 8:57:02
1	1601	1	2019-7-12 8:57:08
1	2211	1	2019-7-12 9:18:15
1	2212	1	2019-7-12 9:18:32
1	2213	0	2019-7-12 9:18:51
1	7043	0	2019-7-12 9:32:52
1	7043	1	2019-7-12 9:33:01
1	7044	0	2019-7-12 9:34:04
1	7045	1	2019-7-12 9:35:28
1	7046	0	2019-7-12 9:35:44
1	7046	0	2019-7-12 9:35:45
1	7046	1	2019-7-12 9:35:54
1	7047	1	2019-7-12 9:36:07
1	6817	0	2019-7-12 9:38:42
1	6818	0	2019-7-12 9:39:22
1	6819	1	2019-7-12 9:40:26
1	6820	0	2019-7-12 9:42:15
1	6821	1	2019-7-12 9:43:40
1	7127	0	2019-7-12 9:49:07
1	7126	1	2019-7-12 9:49:58
1	7125	1	2019-7-12 9:51:14
1	7124	1	2019-7-12 9:52:16
1	7123	1	2019-7-12 9:52:49
1	1025	1	2019-7-12 10:01:48
1	818	1	2019-7-12 10:06:51
1	7342	0	2019-7-12 10:07:27
1	7342	1	2019-7-12 10:07:29
1	2016	0	2019-7-12 10:08:33
1	2017	1	2019-7-12 10:09:00
1	2018	1	2019-7-12 10:09:03
1	2016	0	2019-7-12 10:09:09
1	2016	0	2019-7-12 10:09:11
1	2016	1	2019-7-12 10:09:14
1	1821	1	2019-7-12 10:13:50
1	1823	1	2019-7-12 10:14:28
1	1822	0	2019-7-12 10:14:38
1	1822	1	2019-7-12 10:14:42
1	1822	0	2019-7-12 10:14:53
1	1467	0	2019-7-12 10:17:05
1	1469	1	2019-7-12 10:17:30
1	1467	1	2019-7-12 10:17:49
1	1468	0	2019-7-12 10:18:03
1	2055	0	2019-7-12 10:23:19
1	2056	1	2019-7-12 10:23:53
1	2057	0	2019-7-12 10:24:00
1	2249	0	2019-7-13 10:38:00
1	2247	0	2019-7-13 10:38:04
1	2248	0	2019-7-13 10:38:16
1	1782	1	2019-7-13 14:11:24
1	1784	1	2019-7-13 14:11:52
1	1784	0	2019-7-13 14:11:57
1	1783	1	2019-7-13 14:12:13
1	1953	1	2019-7-13 14:42:14
1	1954	0	2019-7-13 14:42:30
1	1955	0	2019-7-13 14:42:39
1	1707	1	2019-7-13 15:00:51
1	1708	0	2019-7-13 15:00:59
1	1708	1	2019-7-13 15:01:08
1	1709	0	2019-7-13 15:01:16
1	1709	1	2019-7-13 15:01:22
1	7351	1	2019-7-13 15:20:02
1	73	1	2019-7-13 15:20:37
1	103	1	2019-7-13 15:20:53
1	182	1	2019-7-13 15:21:29
1	7	0	2019-7-13 15:22:02
1	7286	1	2019-7-13 15:22:27
1	1593	1	2019-7-13 15:23:40
1	1594	0	2019-7-13 15:23:48
1	1594	0	2019-7-13 15:23:52
1	1594	1	2019-7-13 15:23:55
1	1595	0	2019-7-13 15:24:03
1	1785	1	2019-7-13 15:25:57
1	1787	0	2019-7-13 15:26:31
1	1786	1	2019-7-13 15:26:35
1	1473	1	2019-7-13 15:27:41
1	1475	1	2019-7-13 15:28:16
1	1475	0	2019-7-13 15:28:21
1	1474	0	2019-7-13 15:28:37
1	1701	1	2019-7-13 15:30:20
1	1702	0	2019-7-13 15:30:29
1	1702	1	2019-7-13 15:30:30
1	1703	0	2019-7-13 15:30:49
1	1401	1	2019-7-13 15:33:14
1	1402	1	2019-7-13 15:33:28
1	1403	0	2019-7-13 15:33:46
1	5197	1	2019-7-13 15:35:24
1	5105	0	2019-7-13 15:35:48
1	4041	1	2019-7-13 15:36:14
1	8121	1	2019-7-13 15:36:32
1	4798	1	2019-7-13 15:36:55
1	3822	1	2019-7-13 17:14:34
1	3822	0	2019-7-13 17:14:43
1	3822	0	2019-7-13 17:14:47
1	4345	1	2019-7-13 17:21:25
1	5826	1	2019-7-13 17:21:38
1	3560	1	2019-7-13 17:23:08
1	10800	1	2019-7-13 17:23:25
1	5626	0	2019-7-13 17:23:44
1	5626	1	2019-7-13 17:23:46
1	5682	1	2019-7-13 17:24:09
1	5682	0	2019-7-13 17:24:31
1	5682	0	2019-7-13 17:24:35
1	5564	1	2019-7-13 17:31:00
1	9093	0	2019-7-13 17:31:26
1	7545	0	2019-7-13 17:36:05
1	7545	1	2019-7-13 17:36:10
1	3596	1	2019-7-13 17:36:35
1	3596	0	2019-7-13 17:37:09
1	5515	0	2019-7-13 17:38:34
1	5515	1	2019-7-13 17:38:42
1	10659	0	2019-7-13 17:39:08
1	4302	1	2019-7-13 17:40:21
1	3846	0	2019-7-13 17:40:44
1	5773	1	2019-7-13 17:44:06
1	3846	1	2019-7-13 17:44:35
1	3846	0	2019-7-13 17:44:52
1	4703	1	2019-7-13 17:45:43
1	9239	0	2019-7-13 17:46:22
1	175	1	2019-7-13 17:47:29
1	175	1	2019-7-13 17:47:34
1	7337	1	2019-7-13 17:48:29
1	7249	1	2019-7-13 17:48:46
1	9955	1	2019-7-13 17:49:22
1	7255	1	2019-7-13 17:50:20
1	1027	1	2019-7-13 17:51:07
1	521	1	2019-7-13 17:51:21
1	875	1	2019-7-13 17:51:57
1	359	1	2019-7-13 17:53:24
1	1020	1	2019-7-13 17:54:33
1	6260	1	2019-7-13 17:55:29
1	6261	1	2019-7-13 17:55:43
1	6262	1	2019-7-13 17:56:18
1	6263	1	2019-7-13 17:56:27
1	6272	1	2019-7-13 17:57:29
1	6273	0	2019-7-13 17:58:01
1	6273	1	2019-7-13 17:58:18
1	6274	1	2019-7-13 17:58:46
1	6275	1	2019-7-13 17:59:17
1	6275	0	2019-7-13 17:59:26
1	6275	0	2019-7-13 17:59:31
1	6275	1	2019-7-13 17:59:33
1	1476	0	2019-7-14 8:50:58
1	1477	0	2019-7-14 8:51:06
1	1478	0	2019-7-14 8:51:22
1	2013	0	2019-7-14 9:03:20
1	2014	1	2019-7-14 9:03:29
1	2015	0	2019-7-14 9:03:51
1	1554	0	2019-7-14 9:21:04
1	1555	1	2019-7-14 9:21:10
1	1556	1	2019-7-14 9:21:17
1	1587	0	2019-7-14 9:28:56
1	1588	0	2019-7-14 9:29:19
1	1587	1	2019-7-14 9:29:27
1	1589	1	2019-7-14 9:29:35
1	2238	1	2019-7-14 9:36:33
1	2239	1	2019-7-14 9:36:47
1	2240	0	2019-7-14 9:37:05
1	2240	1	2019-7-14 9:37:12
1	2988	0	2019-7-14 9:48:12
1	2989	1	2019-7-14 9:48:22
1	2990	0	2019-7-14 9:48:44
1	2595	0	2019-7-14 9:56:45
1	2596	0	2019-7-14 9:56:50
1	2597	0	2019-7-14 9:56:59
1	2850	1	2019-7-14 10:05:22
1	2851	0	2019-7-14 10:05:30
1	2852	0	2019-7-14 10:05:42
1	2655	1	2019-7-14 10:11:58
1	2656	1	2019-7-14 10:12:05
1	2657	1	2019-7-14 10:12:16
1	2518	1	2019-7-14 10:18:18
1	2517	0	2019-7-14 10:18:39
1	2519	0	2019-7-14 10:18:59
1	2808	0	2019-7-14 10:24:17
1	2808	0	2019-7-14 10:24:23
1	2809	0	2019-7-14 10:24:36
1	2809	1	2019-7-14 10:24:40
1	2810	1	2019-7-14 10:24:45
1	2829	1	2019-7-14 10:26:28
1	2830	0	2019-7-14 10:26:41
1	2831	1	2019-7-14 10:26:49
1	2830	1	2019-7-14 10:27:07
1	2469	1	2019-7-14 10:29:15
1	2471	0	2019-7-14 10:29:34
1	2470	0	2019-7-14 10:29:42
1	2928	1	2019-7-14 10:31:54
1	2929	1	2019-7-14 10:32:02
1	2930	1	2019-7-14 10:32:18
1	3129	1	2019-7-14 10:34:19
1	3130	0	2019-7-14 10:34:36
1	3131	1	2019-7-14 10:34:42
1	5112	0	2019-7-14 13:09:10
1	3683	1	2019-7-14 13:09:38
1	4256	0	2019-7-14 13:10:16
1	5124	1	2019-7-14 13:24:13
1	5124	0	2019-7-14 13:24:24
1	4256	0	2019-7-14 13:25:46
1	4256	0	2019-7-14 13:25:48
1	4256	1	2019-7-14 13:25:50
1	10476	0	2019-7-14 13:26:27
1	10476	1	2019-7-14 13:26:45
1	3632	1	2019-7-14 13:27:53
1	5068	1	2019-7-14 13:30:02
1	3976	1	2019-7-14 13:30:40
1	8101	1	2019-7-14 13:31:01
1	4084	1	2019-7-14 13:31:37
1	5148	1	2019-7-14 13:32:27
1	4978	0	2019-7-14 13:32:59
1	8368	1	2019-7-14 13:36:51
1	4384	1	2019-7-14 13:37:19
1	5198	1	2019-7-14 13:37:35
1	4011	1	2019-7-14 13:38:33
1	7230	0	2019-7-14 13:39:19
1	7273	0	2019-7-14 13:40:19
1	7273	1	2019-7-14 13:40:21
1	9930	0	2019-7-14 13:40:56
1	7235	1	2019-7-14 13:41:52
1	60	1	2019-7-14 13:42:51
1	9347	0	2019-7-14 13:43:58
1	9348	1	2019-7-14 13:44:15
1	9349	1	2019-7-14 13:44:49
1	9350	0	2019-7-14 13:45:50
1	10237	1	2019-7-14 13:48:15
1	10238	1	2019-7-14 13:48:40
1	10239	0	2019-7-14 13:49:00
1	10240	1	2019-7-14 13:49:12
1	9355	1	2019-7-14 13:50:11
1	9356	0	2019-7-14 13:50:41
1	9356	0	2019-7-14 13:50:49
1	9357	1	2019-7-14 13:51:20
1	9358	1	2019-7-14 13:51:36
1	6228	0	2019-7-14 14:03:47
1	6228	0	2019-7-14 14:04:02
1	6229	1	2019-7-14 14:04:34
1	6230	1	2019-7-14 14:05:09
1	6230	0	2019-7-14 14:05:26
1	6230	1	2019-7-14 14:05:28
1	6231	0	2019-7-14 14:05:55
1	6231	0	2019-7-14 14:05:58
1	6231	0	2019-7-14 14:06:01
1	6231	0	2019-7-14 14:06:15
1	9347	1	2019-7-14 14:17:47
1	9348	1	2019-7-14 14:17:51
1	9349	1	2019-7-14 14:17:55
1	9350	1	2019-7-14 14:18:12
1	1227	0	2019-7-14 14:18:56
1	981	1	2019-7-14 14:19:40
1	1009	0	2019-7-14 14:20:13
1	648	1	2019-7-14 14:20:58
1	902	1	2019-7-14 14:21:57
1	1899	0	2019-7-15 7:54:49
1	1899	1	2019-7-15 7:54:55
1	1901	0	2019-7-15 7:55:14
1	1900	1	2019-7-15 7:55:26
1	2133	0	2019-7-15 8:06:40
1	2133	1	2019-7-15 8:06:48
1	2134	0	2019-7-15 8:07:04
1	2135	0	2019-7-15 8:07:27
1	2031	0	2019-7-15 8:19:16
1	2032	0	2019-7-15 8:19:31
1	2033	0	2019-7-15 8:19:35
1	1731	0	2019-7-15 8:30:40
1	1731	1	2019-7-15 8:31:00
1	1732	1	2019-7-15 8:31:03
1	1733	1	2019-7-15 8:31:16
1	1932	1	2019-7-15 8:49:33
1	1934	0	2019-7-15 8:49:49
1	1933	1	2019-7-15 8:49:54
1	2361	1	2019-7-15 8:56:10
1	2362	1	2019-7-15 8:56:25
1	2363	1	2019-7-15 8:56:52
1	2363	0	2019-7-15 8:56:54
1	2363	0	2019-7-15 8:57:00
1	3015	0	2019-7-15 9:02:55
1	3015	0	2019-7-15 9:02:57
1	3016	1	2019-7-15 9:03:07
1	3017	0	2019-7-15 9:03:30
1	3017	0	2019-7-15 9:03:34
1	3017	0	2019-7-15 9:03:37
1	3015	1	2019-7-15 9:03:49
1	2946	1	2019-7-15 9:12:01
1	2948	1	2019-7-15 9:12:33
1	2947	0	2019-7-15 9:12:40
1	2853	0	2019-7-15 9:20:48
1	2854	0	2019-7-15 9:20:59
1	2855	1	2019-7-15 9:21:06
1	2748	0	2019-7-15 9:24:31
1	2749	1	2019-7-15 9:24:37
1	2750	1	2019-7-15 9:24:53
1	6838	1	2019-7-15 12:16:55
1	6839	0	2019-7-15 12:18:02
1	6839	1	2019-7-15 12:18:06
1	6602	1	2019-7-15 12:20:17
1	6603	1	2019-7-15 12:20:43
1	6604	0	2019-7-15 12:21:17
1	7447	0	2019-7-15 12:23:52
1	7447	0	2019-7-15 12:23:54
1	7447	1	2019-7-15 12:23:56
1	7448	0	2019-7-15 12:24:15
1	7449	1	2019-7-15 12:26:02
1	7450	1	2019-7-15 12:26:44
1	7451	1	2019-7-15 12:26:53
1	6514	1	2019-7-15 12:39:29
1	6516	1	2019-7-15 12:42:00
1	6515	1	2019-7-15 12:43:01
1	6517	1	2019-7-15 12:44:20
1	6518	1	2019-7-15 12:44:59
1	1929	1	2019-7-15 12:46:27
1	1930	1	2019-7-15 12:46:36
1	1931	1	2019-7-15 12:46:43
1	1712	1	2019-7-15 12:47:24
1	1710	1	2019-7-15 12:47:36
1	1711	1	2019-7-15 12:47:47
1	2070	1	2019-7-15 12:49:45
1	2071	0	2019-7-15 12:50:02
1	2072	1	2019-7-15 12:50:08
1	11004	1	2019-7-15 12:51:47
1	11005	0	2019-7-15 12:52:00
1	11006	1	2019-7-15 12:52:17
1	1836	1	2019-7-15 12:53:53
1	1837	1	2019-7-15 12:54:17
1	1838	0	2019-7-15 12:54:34
1	1838	0	2019-7-15 12:54:41
1	7911	1	2019-7-15 12:57:06
1	3427	1	2019-7-15 12:57:47
1	5561	1	2019-7-15 12:58:03
1	3240	1	2019-7-15 12:58:14
1	8221	1	2019-7-15 12:58:35
1	5071	1	2019-7-15 12:59:37
1	4012	0	2019-7-15 13:00:38
1	4012	1	2019-7-15 13:00:49
1	3309	1	2019-7-15 13:01:11
1	7867	1	2019-7-15 13:01:45
1	3967	0	2019-7-15 13:02:48
1	7331	1	2019-7-15 13:06:58
1	9718	1	2019-7-15 13:07:25
1	7322	1	2019-7-15 13:07:51
1	7257	1	2019-7-15 13:08:15
1	7251	1	2019-7-15 13:08:47
1	968	0	2019-7-15 13:10:02
1	968	1	2019-7-15 13:10:07
1	352	1	2019-7-15 13:11:22
1	580	0	2019-7-15 13:12:21
1	1104	1	2019-7-15 13:12:55
1	584	1	2019-7-15 13:13:17
1	2304	1	2019-7-15 13:14:34
1	2305	1	2019-7-15 13:14:54
1	2306	1	2019-7-15 13:15:07
1	4943	1	2019-7-15 17:03:45
1	3317	0	2019-7-15 17:04:06
1	5861	1	2019-7-15 17:06:40
1	4023	0	2019-7-15 17:07:08
1	4023	0	2019-7-15 17:24:42
1	5682	1	2019-7-15 17:25:58
1	4708	1	2019-7-15 17:26:28
1	2100	1	2019-7-15 17:27:39
1	2101	0	2019-7-15 17:27:44
1	2102	1	2019-7-15 17:27:54
